Source,Original ID,Acceptability,Original annotation,Sentence,Material added
SoD-Verb1,2.124c,1,,Hij zei dat Jan Marie het boek dan zeker zal aanbieden.,1
SoD-Verb1,2.124d,0,*,Hij zei dat Jan het boek dan zeker Marie zal aanbieden.,1
SoD-Verb1,2.125a,1,,Hij zei dat dan zeker Marie het boek aangeboden zal worden.,1
SoD-Verb1,2.125b,1,,Hij zei dat het boek Marie dan zeker aangeboden zal worden.,1
SoD-Verb1,2.126b,0,??,Wat zijn voor een meisje de ergste rampen overkomen?,0
SoD-Verb1,2.126b,0,??,Wat zijn voor meisje de ergste rampen overkomen?,0
SoD-Verb1,2.126c,0,*,Wat zijn de ergste rampen voor een meisje overkomen?,0
SoD-Verb1,2.126c,0,*,Wat zijn de ergste rampen voor meisje overkomen?,0
SoD-Verb1,2.127c,0,*,Wat hebben de voorgerechten voor een gasten gesmaakt?,0
SoD-Verb1,2.128a,1,,Jan gaf Marie een boek.,0
SoD-Verb1,2.128b,1,,Marie kreeg een boek van Jan.,0
SoD-Verb1,2.129a,1,,De leraar gaf de leerlingen te veel huiswerk op.,0
SoD-Verb1,2.129b,1,,De leerlingen kregen te veel huiswerk op.,0
SoD-Verb1,2.130a,0,*,Hij is de krijger van dit boek.,1
SoD-Verb1,2.130b,1,,Hij is de ontvanger van dit boek.,1
SoD-Verb1,2.131a,1,,Wij krijgen morgen gasten.,0
SoD-Verb1,2.131a,1,,Wij ontvangen morgen gasten.,0
SoD-Verb1,2.131b,1,,Ontvang ze gastvrij!,0
SoD-Verb1,2.131b,1,,Ontvang ze!,0
SoD-Verb1,2.131b,0,*,Krijg ze!,0
SoD-Verb1,2.132b,1,,Het boek werd door Marie ontvangen.,0
SoD-Verb1,2.132b,1,,Het boek werd ontvangen.,0
SoD-Verb1,2.133a,1,,De heks bezorgt Jan de koude rillingen.,0
SoD-Verb1,2.134b,1,,Jan gaf Marie een tik op haar vingers.,0
SoD-Verb1,2.135a,0,??,Jan sloeg op de borst.,0
SoD-Verb1,2.137b,1,,Marie kreeg een tik op haar vingers.,0
SoD-Verb1,2.138c,1,,Marie kreeg het boek aangeboden.,0
SoD-Verb1,2.139b,1,,Marie heeft het boek.,0
SoD-Verb1,2.139c,1,,Marie houdt het boek.,0
SoD-Verb1,2.140a,0,*,Hij is een hebber van boeken.,1
SoD-Verb1,2.141a,0,*,Het boek werd door Marie gehad.,0
SoD-Verb1,2.141b,0,??,Het boek werd door Marie bezeten.,0
SoD-Verb1,2.141b,0,??,Het boek werd bezeten.,0
SoD-Verb1,2.142,0,??,Jan heeft de koude rillingen van de heks.,0
SoD-Verb1,2.142,1,,Jan heeft de koude rillingen.,0
SoD-Verb1,2.143a,1,,Jan stopt Peter een euro in de hand.,0
SoD-Verb1,2.143b,1,,Peter heeft een euro in de hand.,0
SoD-Verb1,2.144a,1,,Marie houdt de boeken.,0
SoD-Verb1,2.144b,0,*,Ze is een houder van boeken.,1
SoD-Verb1,2.144d,1,,Mao hield een rood boekje in de hand.,0
SoD-Verb1,2.145a,0,*,Jan houdt een OV-jaarkaart van de NS.,0
SoD-Verb1,2.145b,1,,Zij zijn houders van een OV-jaarkaart van de NS.,1
SoD-Verb1,2.146a,1,,De politie hield de man in de gaten.,0
SoD-Verb1,2.146a',1,,De man werd door de politie in de gaten gehouden.,0
SoD-Verb1,2.146b,1,,De politie kreeg de man in de gaten.,0
SoD-Verb1,2.146b',0,*,De man werd door de politie in de gaten gekregen.,0
SoD-Verb1,2.147a,1,,Jan houdt schapen.,0
SoD-Verb1,2.147a,0,*,Jan houdt een schaap.,0
SoD-Verb1,2.147b,1,,Hij is een schapenhouder.,1
SoD-Verb1,2.147c,1,,Er worden schapen gehouden.,0
SoD-Verb1,2.148a,1,,Jan weet het antwoord.,0
SoD-Verb1,2.148a,1,,Jan kent het antwoord.,0
SoD-Verb1,2.148b,0,*,Het antwoord wordt door Jan geweten.,0
SoD-Verb1,2.148b,0,*,Het antwoord wordt gekend.,0
SoD-Verb1,2.149a,0,*,Hij is de kenner van het antwoord.,1
SoD-Verb1,2.149a,1,,Hij is de kenner.,1
SoD-Verb1,2.149b,0,*,Hij is de weter.,1
SoD-Verb1,2.149b',0,*,Weet het antwoord!,0
SoD-Verb1,2.150a,1,,Jan kent het gedicht uit het hoofd.,0
SoD-Verb1,2.150a,1,,Jan kent het gedicht uit zijn hoofd.,0
SoD-Verb1,2.150b,1,,Jan weet het uit het hoofd.,0
SoD-Verb1,2.150b,1,,Jan weet het uit zijn hoofd.,0
SoD-Verb1,2.151a,1,,De politieagent is de verdachte gevolgd.,0
SoD-Verb1,2.151b,1,,De verdachte werd gevolgd door de politieagent.,0
SoD-Verb1,2.152a,1,,Jan heeft zijn paraplu verloren.,0
SoD-Verb1,2.152b,1,,Ik heb mijn paraplu vergeten.,0
SoD-Verb1,2.152b,1,,Ik ben mijn paraplu vergeten.,0
SoD-Verb1,2.153,1,,Ik ben mijn paraplu vergeten mee te nemen.,0
SoD-Verb1,2.154,1,,Jan is zijn telefoonnummer vergeten.,0
SoD-Verb1,2.155a,1,,De hond blaft.,0
SoD-Verb1,2.155a',1,,De hond blaft zijn baas wakker.,0
SoD-Verb1,2.156a,1,,Jan slaat Peter.,0
SoD-Verb1,2.157a,1,,Jan geeft Marie het boek.,0
SoD-Verb1,2.157b,1,,De vaas viel Marie op.,0
SoD-Verb1,2.157b',0,*,De vaas viel Marie kapot op.,0
SoD-Verb1,2.158a,0,*,De hond blaft zijn baas.,0
SoD-Verb1,2.158b,0,*,Jan regent.,0
SoD-Verb1,2.160b,1,,Jan is naar Utrecht.,0
SoD-Verb1,2.160c,1,,Jan is een schurk.,0
SoD-Verb1,2.161a,1,,Dat boek is gemakkelijk te lezen.,0
SoD-Verb1,2.161b,1,,De wedstrijd is niet om over naar huis te schrijven.,0
SoD-Verb1,2.161b',1,,De baby was om op te vreten.,0
SoD-Verb1,2.162c,1,,Marie vindt Jan een schurk.,0
SoD-Verb1,2.163b,1,,Ik vind de wedstrijd niet om over naar huis te schrijven.,0
SoD-Verb1,2.165a,0,*,Marie vindt Jan dood.,0
SoD-Verb1,2.165b,1,,Marie vindt Jan een man.,0
SoD-Verb1,2.166a,1,,Marie slaat Jan dood.,0
SoD-Verb1,2.166b,1,,Marie gooit Jan uit de trein.,0
SoD-Verb1,2.166c,0,*,Marie slaat Jan een invalide.,0
SoD-Verb1,2.167a,1,,Jan hakt de spinazie tot moes.,0
SoD-Verb1,2.168a,1,,Jan is weg.,0
SoD-Verb1,2.169a,1,,Hij zei dat Marie Jan waarschijnlijk dood slaat.,1
SoD-Verb1,2.169a,0,*,Hij zei dat Marie Jan waarschijnlijk slaat dood.,1
SoD-Verb1,2.169b,1,,Hij zei dat Peter de hond met de auto naar Utrecht brengt.,1
SoD-Verb1,2.169b,0,*?,Hij zei dat Peter de hond met de auto brengt naar Utrecht.,1
SoD-Verb1,2.169c,1,,Hij zei dat Marie Peter nog steeds een schurk vindt.,1
SoD-Verb1,2.169c,0,*,Hij zei dat Marie Peter nog steeds vindt een schurk.,1
SoD-Verb1,2.170a,1,,Hij zei dat Marie Jan waarschijnlijk dood zal slaan.,1
SoD-Verb1,2.170c,1,,Hij zei dat Marie Peter altijd een schurk heeft gevonden.,1
SoD-Verb1,2.171,1,,Hij zei dat Marie Jan weg heeft gestuurd.,1
SoD-Verb1,2.171,1,,Hij zei dat Marie Jan heeft weg gestuurd.,1
SoD-Verb1,2.171,0,*,Hij zei dat Marie Jan heeft gestuurd weg.,1
SoD-Verb1,2.172a,0,*,Hij zei dat Marie Jan dood waarschijnlijk slaat.,1
SoD-Verb1,2.172b,0,*,Hij zei dat Peter de hond naar Utrecht met de auto brengt.,1
SoD-Verb1,2.172c,0,*,Hij zei dat Marie Peter een schurk nog steeds vindt.,1
SoD-Verb1,2.173a,1,,Hij zei dat Marie Jan met een knuppel dood slaat.,1
SoD-Verb1,2.173a',1,,Hij zei dat Marie er Jan mee dood slaat.,1
SoD-Verb1,2.173a',1,,Hij zei dat Marie er Jan dood mee slaat.,1
SoD-Verb1,2.173b',1,,Hij zei dat Jan er de hond mee naar Utrecht brengt.,1
SoD-Verb1,2.173b',1,,Hij zei dat Jan er de hond naar Utrecht mee brengt.,1
SoD-Verb1,2.173c,1,,Hij zei dat Marie Jan met een knuppel weg jaagde.,1
SoD-Verb1,2.173c',1,,Hij zei dat Marie er Jan mee weg jaagde.,1
SoD-Verb1,2.173c',1,,Hij zei dat Marie er Jan weg mee jaagde.,1
SoD-Verb1,2.174a,1,,Dood heeft Marie hem geslagen.,0
SoD-Verb1,2.174b,1,,Naar Utrecht heeft Jan de hond gebracht.,0
SoD-Verb1,2.174c,1,,Een schurk vindt Marie Peter nog steeds.,0
SoD-Verb1,2.175a,1,,Hoe aardig vindt Marie hem?,0
SoD-Verb1,2.175c,1,,Wat voor type mens vind je peter?,0
SoD-Verb1,2.176a,1,,Jan zet de vuilnisemmer klaar.,0
SoD-Verb1,2.176b,1,,Jan zet de vuilnisemmer op straat.,0
SoD-Verb1,2.176b',0,*,Jan zet de vuilnisemmer en hij doet dat op straat.,0
SoD-Verb1,2.176c',1,,Jan zet de vuilnisemmer klaar en hij doet dat op straat.,0
SoD-Verb1,2.177a,1,,Jan belt zijn ouders op.,0
SoD-Verb1,2.177b,1,,Jan belt zijn ouders arm.,0
SoD-Verb1,2.177c,0,*,Jan belt zijn ouders arm op.,0
SoD-Verb1,2.178a,1,,Hij vertelde dat Jan het boek op de tafel legde.,1
SoD-Verb1,2.178a,0,*,Hij vertelde dat Jan het boek legde op de tafel.,1
SoD-Verb1,2.178b,1,,Hij vertelde dat Jan het boek neer legde.,1
SoD-Verb1,2.178c,1,,Hij vertelde dat Jan het boek op de tafel neer legde.,1
SoD-Verb1,2.178c,1,,Hij vertelde dat Jan het boek neer legde op de tafel.,1
SoD-Verb1,2.178d,1,,Hij vertelde dat Jan op de tafel het boek neer legde.,1
SoD-Verb1,2.178d,0,??,Hij vertelde dat Jan op de tafel het boek legde.,1
SoD-Verb1,2.179a,1,,Hij vertelde dat de koning Jan tot ridder heeft geslagen.,1
SoD-Verb1,2.179a,0,*,Hij vertelde dat de koning Jan heeft geslagen tot ridder.,1
SoD-Verb1,2.179b,1,,Hij vertelde dat de koning Jan tot adviseur heeft benoemd.,1
SoD-Verb1,2.179b,1,,Hij vertelde dat de koning Jan heeft benoemd tot adviseur.,1
SoD-Verb1,2.180c,1,,De jongens bleven kwaad.,0
SoD-Verb1,2.181a,1,,De jongens leken moe.,0
SoD-Verb1,2.181a,1,,De jongens schenen moe.,0
SoD-Verb1,2.181b,1,,De jongens bleken moe.,0
SoD-Verb1,2.182b,1,,Deze borden zijn van koper.,0
SoD-Verb1,2.182c,1,,Het werk is af.,0
SoD-Verb1,2.182d,1,,Jan is getrouwd.,0
SoD-Verb1,2.182d,1,,Jan is woedend.,0
SoD-Verb1,2.183a,1,,Dat is omdat ik nu eenmaal ik ben.,1
SoD-Verb1,2.183a,1,,Dat is omdat ik nu eenmaal mij ben.,1
SoD-Verb1,2.184a,1,,"Die jongen op de foto, ik denk dat ik dat ben.",0
SoD-Verb1,2.184a,1,,"Die jongen op de foto, ik denk dat ik dat is.",0
SoD-Verb1,2.184a',0,*,"Die jongen op de foto, ik denk dat dat ik ben.",0
SoD-Verb1,2.185a,1,,"Die jongen op de foto, ik denk dat hij dat is.",0
SoD-Verb1,2.186a,1,,Marie vindt Jan ongeschikt voor die baan.,0
SoD-Verb1,2.186b,1,,Marie acht Jan ongeschikt voor die baan.,0
SoD-Verb1,2.186c,1,,Marie noemt Jan ongeschikt voor die baan.,0
SoD-Verb1,2.187a,1,,Marie vindt dat Jan aardig is.,0
SoD-Verb1,2.187c,0,*,Marie noemt dat Jan aardig is.,0
SoD-Verb1,2.188b,1,,Marie beweert dat Jan aardig is.,0
SoD-Verb1,2.189a,1,,Marie vindt zichzelf ongeschikt voor die baan.,0
SoD-Verb1,2.189a,1,,Marie vindt zich ongeschikt voor die baan.,0
SoD-Verb1,2.189b,1,,Marie acht zichzelf te goed voor dat werk.,0
SoD-Verb1,2.189b,1,,Marie acht zich te goed voor dat werk.,0
SoD-Verb1,2.191b,1,,Jan veegt de vloer schoon.,0
SoD-Verb1,2.193a,1,,Jan huilde zijn ogen helemaal rood.,0
SoD-Verb1,2.193a',1,,Zijn ogen zijn helemaal rood gehuild.,0
SoD-Verb1,2.193b,1,,Jan blies de kruimels van de tafel af.,0
SoD-Verb1,2.193b,0,*,Jan blies de kruimels.,0
SoD-Verb1,2.193b',1,,De kruimels werden van de tafel af geblazen.,0
SoD-Verb1,2.194b,1,,Jan huilde Marie helemaal nat.,0
SoD-Verb1,2.195a,1,,De menigte jouwde de spreker uit.,0
SoD-Verb1,2.195a,0,*,De menigte jouwde de spreker.,0
SoD-Verb1,2.195b,1,,De hond blafte de postbode na.,0
SoD-Verb1,2.195c,1,,Peter werkt de zaak verder af.,0
SoD-Verb1,2.195c,0,*,Peter werkt de zaak verder.,0
SoD-Verb1,2.196a,1,,Zij praten die beslissing goed.,0
SoD-Verb1,2.196b,1,,De rechter spreekt de verdachte vrij.,0
SoD-Verb1,2.196c,1,,Zij zwegen die man dood.,0
SoD-Verb1,2.197a,1,,Jan werkte Peter de kamer uit.,0
SoD-Verb1,2.197b,1,,Ze gooide hun geld over de brug.,0
SoD-Verb1,2.198a,1,,Jan schreeuwt zich schor.,0
SoD-Verb1,2.198b,1,,Jan werkt zich suf.,0
SoD-Verb1,2.199a,1,,Jan lacht zich rot.,0
SoD-Verb1,2.199a,1,,Jan lacht zich slap.,0
SoD-Verb1,2.199b,1,,Jan werkt zich te pletter.,0
SoD-Verb1,2.200,1,,Hij lacht zich een aap.,0
SoD-Verb1,2.200,1,,Hij lacht zich een breuk.,0
SoD-Verb1,2.200,1,,Hij lacht zich een ongeluk.,0
SoD-Verb1,2.201a,1,,Peter droomde zich een kasteel.,0
SoD-Verb1,2.202a,1,,Hij lacht zich de tranen in de ogen.,0
SoD-Verb1,2.202b,1,,Hij schreeuwde zich de longen uit het lijf.,0
SoD-Verb1,2.202b,0,*,Hij schreeuwde de longen uit het lijf.,0
SoD-Verb1,2.203b,1,,Marie reed het kind dood.,0
SoD-Verb1,2.203c,1,,Jan reed Marie naar huis.,0
SoD-Verb1,2.203c,0,*,Jan reed Marie.,0
SoD-Verb1,2.203c',1,,Jan reed de auto weg.,0
SoD-Verb1,2.203c',0,*,Jan reed de auto.,0
SoD-Verb1,2.204a,1,,Jan rent zich suf.,0
SoD-Verb1,2.204a,1,,Jan rent zich te pletter.,0
SoD-Verb1,2.204b,1,,Jan rent zich rot.,0
SoD-Verb1,2.204c,1,,Jan loopt zich het apelazarus.,0
SoD-Verb1,2.205a,1,,Jan loopt zich de benen uit het lijf.,0
SoD-Verb1,2.205a',1,,Jan loopt de benen uit zijn lijf.,0
SoD-Verb1,2.205b,1,,Jan loopt zich het vuur uit de sloffen.,0
SoD-Verb1,2.205b',1,,Jan loopt het vuur uit zijn sloffen.,0
SoD-Verb1,2.206b,1,,Het vriest.,0
SoD-Verb1,2.206b',1,,Zijn vingers vriezen van zijn handen af.,0
SoD-Verb1,2.208a,1,,De jongen is nat geregend.,0
SoD-Verb1,2.208b,0,*,Er wordt door de jongen nat geregend.,0
SoD-Verb1,2.208b',1,,Dat is de nat geregende jongen.,1
SoD-Verb1,2.210a,0,*,Het regent zich suf.,0
SoD-Verb1,2.210a,0,*,Het regent zich te pletter.,0
SoD-Verb1,2.210b,0,*,Jan regent zich suf.,0
SoD-Verb1,2.210b,0,*,Jan regent zich te pletter.,0
SoD-Verb1,2.210b',0,*,Jan regent zich suf nat.,0
SoD-Verb1,2.211a,1,,In deze fabriek vriezen ze groente droog.,0
SoD-Verb1,2.211b,1,,In deze fabriek wordt groente droog gevroren.,0
SoD-Verb1,2.213a,1,,De soldaten bombarderen de stad plat.,0
SoD-Verb1,2.213b,1,,Marie sloeg de hond.,0
SoD-Verb1,2.213c,1,,Jan verft zijn haar zwart.,0
SoD-Verb1,2.213c,1,,Jan verft zijn haar.,0
SoD-Verb1,2.214a,0,*,De soldaten vernietigen de stad plat.,0
SoD-Verb1,2.214a,1,,De soldaten vernietigen de stad.,0
SoD-Verb1,2.214b,0,*,De illusionist hypnotiseert de vrijwilliger stil.,0
SoD-Verb1,2.215a,1,,Jan maalt het meel.,0
SoD-Verb1,2.215b,1,,Jan prakt zijn aardappels.,0
SoD-Verb1,2.215b,0,*,Jan prakt zijn vork.,0
SoD-Verb1,2.216a,1,,Jan maalt het meel fijn.,0
SoD-Verb1,2.216b,0,*,Jan prakt zijn vork door de groente.,0
SoD-Verb1,2.216c,0,*,Jan veegt de bezem schoon.,0
SoD-Verb1,2.217a,1,,Jan maalt de molensteen kapot.,0
SoD-Verb1,2.217a,0,*,Jan maalt het meel kapot.,0
SoD-Verb1,2.217b,1,,Jan prakt zijn vork krom.,0
SoD-Verb1,2.217c,1,,Jan veegt de bezem aan flarden.,0
SoD-Verb1,2.218a,1,,Jan eet brood.,0
SoD-Verb1,2.218a',1,,Jan eet zijn ouders arm.,0
SoD-Verb1,2.218b,1,,Jan rookt sigaretten.,0
SoD-Verb1,2.220a,1,,Peter wast zijn handen schoon.,0
SoD-Verb1,2.221a,1,,Peter wast de verf van zijn handen.,0
SoD-Verb1,2.221b,1,,Peter veegt het stof van de vloer.,0
SoD-Verb1,2.222a,1,,Peter sloeg Jan.,0
SoD-Verb1,2.222a,0,*,Peter sloeg de tanden.,0
SoD-Verb1,2.222b,1,,Peter sloeg de tanden uit zijn mond.,0
SoD-Verb1,2.223a,1,,De stad wordt door de soldaten plat gebombardeerd.,0
SoD-Verb1,2.223a,1,,De stad wordt plat gebombardeerd.,0
SoD-Verb1,2.223b,1,,De hond wordt door Marie dood geslagen.,0
SoD-Verb1,2.223b,1,,De hond wordt dood geslagen.,0
SoD-Verb1,2.223c,1,,Zijn haar wordt door Jan zwart geverfd.,0
SoD-Verb1,2.223c,1,,Zijn haar wordt zwart geverfd.,0
SoD-Verb1,2.224a,1,,Peter veegt zich schoon.,0
SoD-Verb1,2.224b,1,,Jan eet zich vol aan die taartjes.,0
SoD-Verb1,2.224b,1,,Jan eet zich vol.,0
SoD-Verb1,2.225a,1,,Peter veegt zich te pletter.,0
SoD-Verb1,2.225b,1,,Jan eet zich suf aan die taartjes.,0
SoD-Verb1,2.225b,1,,Jan eet zich te pletter aan die taartjes.,0
SoD-Verb1,2.225b,1,,Jan eet zich suf.,0
SoD-Verb1,2.226a,1,,Peter veegt zich het apelazarus op die vloer.,0
SoD-Verb1,2.226a,1,,Peter veegt zich het apelazarus.,0
SoD-Verb1,2.226b,1,,Jan eet zich een ongeluk aan die taartjes.,0
SoD-Verb1,2.226b,1,,Jan eet zich een ongeluk.,0
SoD-Verb1,2.227a,0,*,De soldaten bombarderen plat.,0
SoD-Verb1,2.228a,1,,Geld maakt niet gelukkig.,0
SoD-Verb1,2.228b,1,,Omo wast door en door schoon.,0
SoD-Verb1,2.229a,1,,Jan maakt de stoel.,0
SoD-Verb1,2.230a,1,,Jan maakt de stoel heel.,0
SoD-Verb1,2.230b,0,*,Hij maakt zich suf.,0
SoD-Verb1,2.230b,0,*,Hij maakt zich te pletter.,0
SoD-Verb1,2.231a,1,,Jan maakt Peter met die opmerking belachelijk.,0
SoD-Verb1,2.231b,1,,Jan maakt het uit met Marie.,0
SoD-Verb1,2.232a,1,,Jan wenste dat zijn baas dood was.,0
SoD-Verb1,2.232a',1,,Jan wenste dat hij in het graf lag.,0
SoD-Verb1,2.232b,1,,De arts verklaarde dat de patiënt dood was.,0
SoD-Verb1,2.233a,1,,Jan wenste zijn baas dood.,0
SoD-Verb1,2.233a',1,,Jan wenste hem in het graf.,0
SoD-Verb1,2.233b,1,,De dokter verklaarde de patiënt dood.,0
SoD-Verb1,2.235a,1,,De vaas viel kapot.,0
SoD-Verb1,2.235a,1,,De vaas viel.,0
SoD-Verb1,2.235b,1,,De boom groeide over de schutting heen.,0
SoD-Verb1,2.235b,1,,De boom groeide.,0
SoD-Verb1,2.235c,1,,De vaas barstte in stukken.,0
SoD-Verb1,2.235c,1,,De vaas barstte.,0
SoD-Verb1,2.236a,1,,De vaas arriveerde.,0
SoD-Verb1,2.236c,0,*?,De bom explodeerde in stukken.,0
SoD-Verb1,2.236c,1,,De bom explodeerde.,0
SoD-Verb1,2.237a,1,,Het paadje groeit dicht.,0
SoD-Verb1,2.237a,0,*,Het paadje groeit.,0
SoD-Verb1,2.237b,1,,De sloot slibt dicht.,0
SoD-Verb1,2.238a,0,*,De oude man sterft zich suf.,0
SoD-Verb1,2.238a,0,*,De oude man sterft zich te pletter.,0
SoD-Verb1,2.239a,0,*,Jan valt zichzelf dood.,0
SoD-Verb1,2.239a,0,*,Jan valt hem dood.,0
SoD-Verb1,2.240a,1,,Peter groeit zijn moeder boven het hoofd.,0
SoD-Verb1,2.241a,1,,Hij schrok.,0
SoD-Verb1,2.241a',1,,Hij schrok zich lam.,0
SoD-Verb1,2.241a',1,,Hij schrok zich te pletter.,0
SoD-Verb1,2.241b,1,,Hij ergert zich.,0
SoD-Verb1,2.241b',1,,Hij ergert zich dood.,0
SoD-Verb1,2.241b',1,,Hij ergert zich te pletter.,0
SoD-Verb1,2.242a,0,*,De band is gedreven.,0
SoD-Verb1,2.242a',1,,De band is naar de overkant gedreven.,0
SoD-Verb1,2.242a',0,*,De band heeft naar de overkant gedreven.,0
SoD-Verb1,2.242b',1,,Jan is dood gebloed.,0
SoD-Verb1,2.243a,1,,Het water kookt.,0
SoD-Verb1,2.243a,0,??,De pan kookt.,0
SoD-Verb1,2.243b,1,,De pan kookt droog.,0
SoD-Verb1,2.243b,0,*,Het water kookt droog.,0
SoD-Verb1,2.244b,0,*,De patiënt bloedt de wond schoon.,0
SoD-Verb1,2.245b,0,*,Jan huilde nat.,0
SoD-Verb1,2.246a,0,*,Jan drijft zich suf.,0
SoD-Verb1,2.246a,0,*,Jan drijft zich te pletter.,0
SoD-Verb1,2.246b,0,*,De patiënt bloedt zich suf.,0
SoD-Verb1,2.246b,0,*,De patiënt bloedt zich te pletter.,0
SoD-Verb1,2.247a,1,,De lift heeft gezoemd bij het opstijgen.,0
SoD-Verb1,2.247a,0,*,De lift is gezoemd bij het opstijgen.,0
SoD-Verb1,2.247a,1,,De lift heeft gezoemd.,0
SoD-Verb1,2.247a,0,*,De lift is gezoemd.,0
SoD-Verb1,2.247b,1,,De jurk heeft voortdurend geruist bij het lopen.,0
SoD-Verb1,2.247b,0,*,De jurk is voortdurend geruist bij het lopen.,0
SoD-Verb1,2.247b,0,*,De jurk is voortdurend geruist.,0
SoD-Verb1,2.248a,0,*,De lift heeft naar de dertigste verdieping gezoemd.,0
SoD-Verb1,2.248a',1,,Jan is naar de dertigste verdieping gezoemd.,0
SoD-Verb1,2.248a',0,*,Jan heeft naar de dertigste verdieping gezoemd.,0
SoD-Verb1,2.248b,1,,De jurk is open geruist.,0
SoD-Verb1,2.248b',1,,Marie ruiste van de trap af.,0
SoD-Verb1,2.249a,0,*,De lift zoemt Jan naar de dertigste verdieping.,0
SoD-Verb1,2.249b,0,*,De jurk ruiste Marie van de trap af.,0
SoD-Verb1,2.250a,0,*,De lift zoemt zich suf.,0
SoD-Verb1,2.250a,0,*,De lift zoemt zich te pletter.,0
SoD-Verb1,2.250b,0,*,De jurk ruist zich suf.,0
SoD-Verb1,2.250b,0,*,De jurk ruist zich te pletter.,0
SoD-Verb1,2.251b,1,,De jongen heeft gewandeld.,0
SoD-Verb1,2.251b,0,*,De jongen is gewandeld.,0
SoD-Verb1,2.251c,1,,Dat is een wandelaar.,1
SoD-Verb1,2.251d,0,*,Dat is de gewandelde jongen.,1
SoD-Verb1,2.251e,1,,Er wordt gewandeld.,0
SoD-Verb1,2.252a,1,,De jongen wandelt naar Groningen.,0
SoD-Verb1,2.252b,1,,De jongen is naar Groningen gewandeld.,0
SoD-Verb1,2.252b,0,*,De jongen heeft naar Groningen gewandeld.,0
SoD-Verb1,2.252d,1,,Hij is de naar Groningen gewandelde jongen.,1
SoD-Verb1,2.253a,1,,De jongen wandelt op de hei.,0
SoD-Verb1,2.253b,0,*,De jongen is op de hei gewandeld.,0
SoD-Verb1,2.253c,1,,Dat is een wandelaar op de hei.,1
SoD-Verb1,2.253d,0,*,Dat is de op de hei gewandelde jongen.,1
SoD-Verb1,2.253e,1,,Er wordt op de hei gewandeld.,0
SoD-Verb1,2.254a,1,,Het huis vliegt in brand.,0
SoD-Verb1,2.254a,0,*,Het huis vliegt.,0
SoD-Verb1,2.254b,1,,Het huis is in brand gevlogen.,0
SoD-Verb1,2.255a,0,*,De vergadering loopt.,0
SoD-Verb1,2.255b,1,,De vergadering is ten einde gelopen.,0
SoD-Verb1,2.255b,0,*,De vergadering heeft ten einde gelopen.,0
SoD-Verb1,2.255c,1,,Dat was de ten einde gelopen vergadering.,1
SoD-Verb1,2.256a,1,,Het pad loopt dood.,0
SoD-Verb1,2.256a,1,,Het pad loopt naar de vijver.,0
SoD-Verb1,2.256b,0,*,Het pad is altijd al dood gelopen.,0
SoD-Verb1,2.256b,1,,Het pad heeft altijd al naar de vijver gelopen.,0
SoD-Verb1,2.256b,0,*,Het pad is altijd al naar de vijver gelopen.,0
SoD-Verb1,2.256c,0,*,Dat is de dood gelopen weg.,1
SoD-Verb1,2.257a,1,,Jan loopt zich te pletter.,0
SoD-Verb1,2.257b,0,*,Jan loopt zich te pletter naar Groningen.,0
SoD-Verb1,2.258a,1,,Jan vliegt zich te pletter.,0
SoD-Verb1,2.258b,1,,Jan vliegt te pletter.,0
SoD-Verb1,2.259a',0,*,Marie zet het kind.,0
SoD-Verb1,2.259a',0,*,Marie zet.,0
SoD-Verb1,2.259b,1,,Marie legt het kleed op de tafel.,0
SoD-Verb1,2.259b',0,*,Marie legt het kleed.,0
SoD-Verb1,2.259b',0,*,Marie legt.,0
SoD-Verb1,2.259c,1,,Jan hangt zijn jas in de kast.,0
SoD-Verb1,2.259c',0,*,Jan hangt zijn jas.,0
SoD-Verb1,2.260a,1,,De bal zit eindelijk in de kist.,0
SoD-Verb1,2.260a,1,,De bal ligt eindelijk in de kist.,0
SoD-Verb1,2.260a,0,*,De bal zit eindelijk.,0
SoD-Verb1,2.260b,1,,De lamp staat eindelijk in de hoek.,0
SoD-Verb1,2.260b,0,??,De lamp staat eindelijk.,0
SoD-Verb1,2.260c,1,,Zijn jas hangt eindelijk in de kast.,0
SoD-Verb1,2.260c,0,??,Zijn jas hangt eindelijk.,0
SoD-Verb1,2.261a,1,,Jan zit eindelijk op bed.,0
SoD-Verb1,2.261a,1,,Jan ligt eindelijk in bed.,0
SoD-Verb1,2.261a,1,,Jan zit eindelijk.,0
SoD-Verb1,2.261b,1,,Jan staat eindelijk op zijn plaats.,0
SoD-Verb1,2.261c,1,,Jan hangt rustig uit het raam.,0
SoD-Verb1,2.261c,0,??,Jan hangt rustig.,0
SoD-Verb1,2.262b,1,,Het boek staat op tafel.,0
SoD-Verb1,2.263a',1,,Het boek ligt in de kast.,0
SoD-Verb1,2.263c',1,,Zijn jas hangt in de kast.,0
SoD-Verb1,2.264a,1,,Het boek heeft al die tijd in de kast gelegen.,0
SoD-Verb1,2.264a,0,*,Het boek is al die tijd in de kast gelegen.,0
SoD-Verb1,2.264b,0,*,Dat is het in de kast gelegen boek.,1
SoD-Verb1,2.265a,1,,Je ziet dat het boek in de kast ligt.,1
SoD-Verb1,2.265b,0,*,Je ziet dat het boek ligt in de kast.,1
SoD-Verb1,2.266a,1,,Je ziet dat Jan de jongen de pet op het hoofd zet.,1
SoD-Verb1,2.266a,1,,Je ziet dat Jan hem de pet op het hoofd zet.,1
